appid,name,developer,publisher
287140,Selfie : Sisters of the Amniotic Lens,Rail Slave Games,KISS ltd
289090,Ampu-Tea,ProjectorGames,KISS ltd
292370,DarkEnd,Kodots Games,KISS ltd
292380,Racer 8,30.06 Studios Ltd,KISS ltd
292400,Unrest,Pyrodactyl,KISS ltd
292570,Chompy Chomp Chomp,Utopian World of Sandwiches,KISS ltd
292620,Pressured,Paul Marrable,KISS ltd
292630,Uriel's Chasm,Rail Slave Games,KISS ltd
297020,The Culling Of The Cows,Decaying Logic,KISS ltd
299260,Commando Jack,Colossal Games,KISS ltd
299500,International Snooker,Big Head Games,KISS ltd
301680,Psichodelya,Ennoble Studios,KISS ltd
301690,Cobi Treasure Deluxe,Cobra Mobile,KISS ltd
301700,Numba Deluxe,Cobra Mobile,KISS ltd
301750,RADical ROACH Deluxe Edition,Decaying Logic,KISS ltd
302240,Chernobyl Commando,Silden,KISS ltd
302250,Manhunter,Silden,KISS ltd
302260,Truffle Saga,Colossal Games,KISS ltd
307340,Platypus,Idigicon,KISS ltd
307350,Nux,Idigicon,KISS ltd
307980,Cricket Captain 2014,Childish Things,KISS ltd
308000,Gold Rush! Classic,"The Software Farm, Sunlight Games, Sierra Entertainment",KISS ltd
313140,Blackbay Asylum,TAD Productions AB,KISS ltd
315060,Bloop Reloaded,2SD,KISS ltd
315070,Blob From Space,JosPlays,KISS ltd
315330,All Guns On Deck,Decaying Logic,KISS ltd
319180,Platypus II,Idigicon,KISS ltd
319230,Gold Rush! Anniversary,Sunlight Games,KISS ltd
319830,AX:EL - Air XenoDawn,Alex Piola,KISS ltd
321150,Melissa K. and the Heart of Gold Collector's Edition,SDP Games,KISS ltd
322410,Bin Weevils Arty Arcade,Alternative Software Ltd,KISS ltd
324060,Planet Ancyra Chronicles,Pulsetense Games,KISS ltd
324080,Rising World,JIW-Games,KISS ltd
326120,Horizon Shift,Flump Studios,KISS ltd
327010,Motorama,251 Games,KISS ltd
328100,Gunspell - Steam Edition,Ino-Co Plus,KISS ltd
333120,Inside The Gear,Mykhail Konokh,KISS ltd
336020,Pahelika: Secret Legends,Ironcode Gaming,KISS ltd
336530,PD Howler 9.6 Digital Painter and Visual FX box,"Daniel Ritchie - Squirreldome.com, Philip Staiger - TheBest3D.com",KISS ltd
340200,Bloop,2SD,KISS ltd
341160,Steam Heroes,ProjectorGames,KISS ltd
344130,Cataegis : The White Wind,Acido Cinza,KISS ltd
344230,Pixel Puzzles 2: Birds,Decaying Logic,KISS ltd
344300,Heckabomb,Allicorn Games,KISS ltd
344820,Forsaken Fortress Strategy,Photon Arena,KISS ltd
345220,Agent Awesome,Chaos Industries,KISS ltd
345690,Crash Dummy,Twelve Games,KISS ltd
346950,The Dark Stone from Mebara,Jerseyware Gaming,KISS ltd
350500,Fly in the House,Mykhail Konokh,KISS ltd
350810,Pixel Puzzles 2: Anime,Decaying Logic,KISS ltd
351030,Pixel Puzzles Ultimate,Decaying Logic,KISS ltd
351050,Cricket Captain 2015,Childish Things,KISS ltd
352850,DGU: Death God University,DSK Studios Pvt. Ltd,KISS ltd
353990,Parvaneh: Legacy of the Light's Guardians,Bearded Bird Game Studio,KISS ltd
354920,Pester,Flump Studios,KISS ltd
355430,//SNOWFLAKE TATTOO//,Rail Slave Games,KISS ltd
355920,Pixel Puzzles 2: Space,Decaying Logic,KISS ltd
361600,Luna Sky,Vovoid Media Technologies AB,KISS ltd
361620,True Bliss,Artur Mandas,KISS ltd
368750,Nebula Online,"Mizar Games, Komar Games",KISS ltd
369560,The Story Goes On,Scarecrow Arts,KISS ltd
374830,Defend The Highlands,Kilted Camel,KISS ltd
376480,Ohr: ,Rail Slave Games,KISS ltd
382160,Dark Years,RSK Entertainment,KISS ltd
386490,Wanda - A Beautiful Apocalypse,Kodots Games,KISS ltd
400380,Tactical Soccer The New Season,EGCL,KISS ltd
404630,One Hundred Ways,Sunlight Games,KISS ltd
404640,Game Tycoon 2,Sunlight Games,KISS ltd
406730,"1,000 Heads Among the Trees",Aaron Oldenburg,KISS ltd
407940,Hyper Bounce Blast,Flump Studios,KISS ltd
414580,Uriel's Chasm 2: ,Rail Slave Games,KISS ltd
415140,PD Howler 10,"Daniel Ritchie - Squirreldome.com, Philip Staiger - TheBest3D.com",KISS ltd
427040,Pitstop Challenge,Laudo Games,KISS ltd
455690,Pixel Puzzles Junior,Decaying Logic,KISS ltd
462700,Cricket Captain 2016,Childish Things,KISS ltd
468570,De-Void,Pulsetense Games,KISS ltd
497310,PD Particles 9,"Daniel Ritchie - Squirreldome.com, Philip Staiger - TheBest3D.com",KISS ltd
504880,Pixel Puzzles 2: RADical ROACH,Decaying Logic,KISS ltd
561590,Cricket Captain 2017,Childish Things,KISS ltd
601890,PD Howler 11,"Daniel Ritchie - Squirreldome.com, Philip Staiger - TheBest3D.com",KISS ltd
267920,Gun Metal,Rage Software,"KISS ltd, Funbox Media Ltd"
267940,Glacier 3: The Meltdown,Team 6 Studios,"KISS ltd, Funbox Media Ltd"
267960,Hyper Fighters,Team 6 Studios,"KISS ltd, Funbox Media Ltd"
267980,Hostile Waters: Antaeus Rising,Rage Software,"KISS ltd, Funbox Media Ltd"
283290,Nosferatu: The Wrath of Malachi,Idol FX,"KISS ltd, Funbox Media Ltd"
283310,Soulbringer,Infogames Europe SA,"KISS ltd, Funbox Media Ltd"
283330,Desert Thunder,"Brainbox Games, Hip Games","KISS ltd, Funbox Media Ltd"
283350,Eurofighter Typhoon,Rage Software,"KISS ltd, Funbox Media Ltd"
283370,Marine Sharpshooter II: Jungle Warfare,Jarhead Games,"KISS ltd, Funbox Media Ltd"
283390,Incoming Forces,Rage Software,"KISS ltd, Funbox Media Ltd"
283410,CT Special Forces: Fire for Effect,"Asobo Studio, Hip Games","KISS ltd, Funbox Media Ltd"
283430,Litil Divil,Gremlin Interactive,"KISS ltd, Funbox Media Ltd"
292390,Realms of the Haunting,Gremlin Interactive,"KISS ltd, Funbox Media Ltd"
292410,Street Racing Syndicate,Eutechnyx,"KISS ltd, Funbox Media Ltd"
306350,Slipstream 5000,"Gremlin Interactive, The Software Refinery","KISS ltd, Funbox Media Ltd"
312710,Broadsword : Age of Chivalry,Hoplite Research LLC,"KISS ltd, Funbox Media Ltd"
338550,Terra Lander,"DM Media, Dark Computer Entertainment Ltd.","KISS ltd, Funbox Media Ltd"
343180,Top Trumps Turbo,"Good Day Games, NYX Digital","KISS ltd, Funbox Media Ltd"
400370,Normality,Gremlin Interactive,"KISS ltd, Funbox Media Ltd"
435010,Krinkle Krusher,Ilusis Interactive Graphics,"KISS ltd, Funbox Media Ltd"
257030,Project Nimbus,GameCrafterTeam,"KISS ltd, GameTomo"
287100,Chaos Domain,"Holy Warp, Black Wing Foundation","KISS ltd, Holy Warp"
275510,Z Steel Soldiers,TickTock Games,"KISS ltd, Kavcom"
275530,Z,TickTock Games,"KISS ltd, Kavcom"
328670,Deer Hunt Legends,Raylight Games,"KISS ltd, Maximum Games"
328680,Crab Cakes Rescue,Mission Critical Studios,"KISS ltd, Maximum Games"
285130,Battleplan: American Civil War,The Mustard Corporation,"KISS ltd, Osprey Publishing"
350220,Dead Sea,Phoenix Studio,"KISS ltd, Phoenix Studio"
529760,TAIKU MANSION,"ST. TAIKU, KITATUS",KITATUS
364690,SUPER DISTRO,KITATUS STUDIOS,KITATUS STUDIOS
496180,GE Neuro,Kite & Lightning,Kite & Lightning
496190,Senza Peso,Kite & Lightning,Kite & Lightning
305640,Shattered Planet,Kitfox Games,Kitfox Games
320040,Moon Hunters,Kitfox Games,Kitfox Games
501320,The Shrouded Isle,"Jongwoo Kim, Erica Lahaie, FX Bilodeau, Tanya Short",Kitfox Games
561740,MidBoss,Kitsune Games,Kitsune Games
357600,Unium,Kittehface Software,Kittehface Software
374410,TransPlan,Kittehface Software,Kittehface Software
401120,Anode,Kittehface Software,Kittehface Software
261900,The Real Texas,Kitty Lambda Games Inc.,Kitty Lambda Games Inc.
471570,Grandpa's Table,Kivano,Kivano
587750,Tiny Toast,IH8BreadProductions,Kivi Technology
293560,TOME: Immortal Arena,KIXEYE,KIXEYE
339600,VEGA Conflict,KIXEYE,KIXEYE
251450,Heroes of Havoc: Idle Adventures,Kiz Studios,Kiz Studios
433530,Heliborne,JetCat Games,Klabater
464150,Regalia: Of Men and Monarchs,Pixelated Milk,Klabater
513320,ALICE VR,Carbon Studio,Klabater
6100,Eets,Klei Entertainment,Klei Entertainment
6120,Shank,Klei Entertainment,Klei Entertainment
102840,Shank 2,Klei Entertainment,Klei Entertainment
214550,Eets Munchies,Klei Entertainment,Klei Entertainment
219740,Don't Starve,Klei Entertainment,Klei Entertainment
243970,"Invisible, Inc.",Klei Entertainment,Klei Entertainment
322330,Don't Starve Together,Klei Entertainment,Klei Entertainment
457140,Oxygen Not Included,Klei Entertainment,Klei Entertainment
633430,Trail of Destruction,KlingelhÃ¶fer & SchlÃ¼ter GbR,KlingelhÃ¶fer & SchlÃ¼ter GbR
570060,TacoFace,KLNK Inc.,KLNK Inc.
359840,Shift Happens,Klonk Games,"Klonk Games, Deck13, FFF Bayern"
26900,Crayon Physics Deluxe,Kloonigames,Kloonigames
326110,Defenders of the Last Colony,Knitted Pixels,Knitted Pixels
576440,Horror Hospital,KNP Music and Game Studio,KNP Music and Game Studio
280220,Creeper World 3: Arc Eternal,Knuckle Cracker,Knuckle Cracker
422900,Particle Fleet: Emergence,Knuckle Cracker,Knuckle Cracker
422910,Creeper World: Anniversary Editon,Knuckle Cracker,Knuckle Cracker
422920,Creeper World 2: Anniversary Edition,Knuckle Cracker,Knuckle Cracker
423750,Gardenarium,"Paloma Dawkins, Kyler Kelly, Catherine Debard",KO_OP mode
372740,Second Warfare,Kobra Studio,Kobra Studio
372750,Girl Amazon Survival,Kobra Studio,Kobra Studio
513880,Panzer Warfare,Kobra Studio,Kobra Studio
555850,Galactic Landing,Kobra Studio,Kobra Studio
251020,Railroad X,"TREND, Soft Pro",Koch Media
335310,Eisenbahn X,"TREND, Softpro",Koch Media
338600,CyberLink PowerDVD 15 Ultra,CyberLink,"Koch Media , CyberLink"
501620,CyberLink PowerDirector 15 Ultimate,CyberLink,"Koch Media , CyberLink"
501640,CyberLink PhotoDirector 8 Ultra,CyberLink,"Koch Media , CyberLink"
225180,Narco Terror,,KochMedia
252230,YAIBA: NINJA GAIDEN Z,"Spark Unlimited, comcept Inc., Team NINJA","KOEI TECMO GAMES CO., LTD."
278080,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition /  with ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
292990,NOBUNAGA'S AMBITION: Souzou (Traditional Chinese version),"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
311730,DEAD OR ALIVE 5 Last Round: Core Fighters,"Team NINJA, KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
322520,DYNASTY WARRIORS 8 Empires,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
348470,SAMURAI WARRIORS 4-II,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
350310,BLADESTORM: Nightmare,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
363090,NOBUNAGAS AMBITION: Kakushin with Power Up Kit /  with ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
363110,NOBUNAGA'S AMBITION: Tendou with Power Up Kit /  with ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
363130,Toukiden: Kiwami,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
363150,ROMANCE OF THE THREE KINGDOMS XIII / 13,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
370730,NOBUNAGA'S AMBITION: Tenshouki WPK HD Version /  with  HD Version,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
375450,NOBUNAGA'S AMBITION: Sphere of Influence - Ascension /  ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
392470,NOBUNAGA'S AMBITION: Sphere of Influence,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
397720,Romance of the Three Kingdoms Maker / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
401890,ARSLAN: THE WARRIORS OF LEGEND,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
449800,Attack on Titan / A.O.T. Wings of Freedom,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
502280,BERSERK and the Band of the Hawk,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
521650,Genghis Khan / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
521660,NOBUNAGAS AMBITION: Zenkokuban / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
521670,Romance of the Three Kingdoms / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
521680,Bandit Kings of Ancient China / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
521690,Romance of the Three Kingdoms  / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
521700,NOBUNAGAS AMBITION: Sengoku Gunyuuden / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
521710,Romance of the Three Kingdoms  / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
521720,Uncharted Waters / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
521730,Romance of the Three Kingdoms  with Power Up Kit /  with ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
521740,NOBUNAGA'S AMBITION: Bushou Fuunroku / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
521750,Romance of the Three Kingdoms  with Power Up Kit /  with ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
521760,Taikou Risshiden / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
527270,Atelier Sophie: The Alchemist of the Mysterious Book,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
527280,Nights of Azure,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
527290,Atelier Firis: The Alchemist and the Mysterious Journey /  ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
544990,NOBUNAGA'S AMBITION / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
545000,Aoki Ookami to Shiroki Mejika / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
545010,Ishin no Arashi / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
551730,Toukiden 2,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
595740,SAMURAI WARRIORS: Spirit of Sanada,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
610190,WARRIORS ALL-STARS / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
628020,Romance of the Three KingdomsVI with Power Up Kit / VI with ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
628030,Romance of the Three KingdomsVII with Power Up Kit / VII with ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
628090,NOBUNAGAS AMBITION: Haouden with Power Up Kit /  with ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
628100,NOBUNAGAS AMBITION: Shouseiroku with Power Up Kit /  with ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
628160,Genghis Khan II: Clan of the Gray Wolf / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
628180,Winning Post / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
525640,Bullets And More VR - BAM VR,Koenigz,Koenigz
237310,Elsword,KOG,KOG Games
304270,Grand Chase,KOG,KOG Games
367670,Controller Companion,Koga Tech Limited,Koga Tech Limited
610350,Poker Show VR,Kogei,Kogei
644530,The Maid_san's Caving Adventure -  -,KoheiGallery,KoheiGallery
656190,THE HOUCHI PLAY -THE -,KoheiGallery,KoheiGallery
464700,Maui,Kokua Games,Kokua Games
234080,Castlevania: Lords of Shadow  Ultimate Edition,MercurySteam - Climax Studios,Konami Digital Entertainment
235460,METAL GEAR RISING: REVENGEANCE,PlatinumGames,Konami Digital Entertainment
239250,Castlevania: Lords of Shadow 2,MercurySteam,Konami Digital Entertainment
282530,Castlevania: Lords of Shadow  Mirror of Fate HD,MercurySteam,Konami Digital Entertainment
287680,Pro Evolution Soccer 2015,KONAMI Digital Entertainment,KONAMI Digital Entertainment
287700,METAL GEAR SOLID V: THE PHANTOM PAIN,Konami Digital Entertainment,Konami Digital Entertainment
311340,METAL GEAR SOLID V: GROUND ZEROES,Kojima Productions,Konami Digital Entertainment
375960,Pro Evolution Soccer 2016,Konami Digital Entertainment,Konami Digital Entertainment
407250,Pro Evolution Soccer 2016 myClub,Konami Digital Entertainment,Konami Digital Entertainment
456610,Pro Evolution Soccer 2017,Konami Digital Entertainment,Konami Digital Entertainment
541180,PRO EVOLUTION SOCCER 2017 TRIAL EDITION,Konami Digital Entertainment,Konami Digital Entertainment
480650,Yu-Gi-Oh! Legacy of the Duelist,Other Ocean Interactive,"Konami Digital Entertainment, Inc."
19000,Silent Hill Homecoming,Double Helix Games,"Konami Digital Entertainment, Inc., Konami Digital Entertainement GmbH"
19020,Puzzle Chronicles,Infinite Interactive,"Konami Digital Entertainment, Inc., Konami Digital Entertainment GmbH"
19030,Rocket Knight,Climax Studios,"Konami Digital Entertainment, Inc., Konami Digital Entertainment GmbH"
19080,Biozone,G5 Entertainment,"Konami Digital Entertainment, Inc., Konami Digital Entertainment GmbH"
19090,Yard Sale Hidden Treasures Sunnyville,Methid Solutions,"Konami Digital Entertainment, Inc., Konami Digital Entertainment GmbH"
27300,Saw,Zombie Studios,"Konami Digital Entertainment, Inc., Konami Digital Entertainment GmbH"
61220,Battle: Los Angeles,Saber Interactive,"Konami Digital Entertainment, Inc., Konami Digital Entertainment GmbH"
452230,Spellstone,Synapse Games,Kongregate
525740,Slashy Hero,"The Gentlebros, General Arcade",Kongregate
553950,GRIDD: Retroenhanced,Antab Studio,Kongregate
584370,The Trail: Frontier Challenge,22cans,Kongregate
591960,Animation Throwdown: The Quest for Cards,"Synapse Games, Chinzilla",Kongregate
610080,Realm Grinder,Divine Games,Kongregate
584880,Pixel Sand,Kongroth,Kongroth
302910,The House,Konsordo,Konsordo
345280,Lost in a Forest,Konsordo,Konsordo
386880,Rake,Konsordo,Konsordo
501120,Clock Simulator,Kool2Play,Kool2Play
560220,Estiman,Kool2Play,Kool2Play
499610,Copter and Sky,"Kopnin Pavel, Kopnina Ksenia",Kopnin Pavel
574580,To The Capital,Kormishenkov Anton,Kormishenkov Anton
552140,CAGE,KorteGames,KorteGames
397360,Magician's Apprentice,Kosek.com,Kosek.com
96200,Steel Storm: Burning Retribution,Kot in Action Creative Artel,Kot in Action Creative Artel
370100,Uncrowded,Kotach,"Kotach, MyLifeGame.RU"
600500,LASER STRIKERS,Koth Studo,Koth Studio
371220,VERLIES II,Koya Game,Koya Game
531530,Polygod,Krafted Games,Krafted Games
391250,Alien Robot Monsters,Kraftix Games,Kraftix Games
613420,BOROS,Kraken Bit,Kraken Bit
320590,Warside,Kraken Games,Kraken Games
29120,Yumsters 2: Around the World,KranX Productions,KranX Productions
29130,Musaic Box,KranX Productions,KranX Productions
41100,Hammerfight,Konstantin Koshutin,KranX Productions
264080,Vangers,K-D Lab,KranX Productions
264300,Guns n Zombies,Krealit,Krealit
335700,I am Weapon: Revival,Krealit,Krealit
48900,Saira,Nicklas Nygren,Kreatoriet AB
599750,Crisis in the Kremlin,Kremlingames,Kremlingames
250600,The Plan,Krillbite Studio,Krillbite Studio
250620,Among the Sleep,Krillbite Studio,Krillbite Studio
545430,Bedfellows FRENZY,Krispy Animation,Krispy Animation
370200,Two Steps Back,Kristen Cheely,Kristen Cheely 
431960,Wallpaper Engine,Kristjan Skutta,Kristjan Skutta
280680,Krita Gemini,Krita Foundation,Krita Foundation
9940,Blade Kitten,Krome Studios,Krome Studios
287840,TY the Tasmanian Tiger 4,Krome Studios,Krome Studios
411960,TY the Tasmanian Tiger,Krome Studios,Krome Studios
411970,TY the Tasmanian Tiger 2,Krome Studios,Krome Studios
364510,Transcendence,Kronosaur Productions,Kronosaur Productions
395380,ANKI,Wojciech Krupinski,KrupinskiArt
432170,Silver Knight,Wojciech Krupinski,KrupinskiArt
580420,Tourists Kidnapped a Little Bear,Wojciech Krupinski,KrupinskiArt
389270,Through Abandoned,Krutovig,Krutovig
98100,Trauma,Krystian Majewski,Krystian Majewski
649670,ZHUST - THE ILLUSION SOUL,KT Games,KT Games
455440,Spell Fighter VR,Kubold,Kubold
636040,Pixel Worlds,Kukouri Mobile Entertainment,Kukouri Mobile Entertainment
292600,Duet,Kumobius,Kumobius
233110,Defense Technica,Kuno Interactive,Kuno Interactive
244210,Assetto Corsa,Kunos Simulazioni,Kunos Simulazioni
296650,The Great Jitters: Pudding Panic,kunst-stoff GmbH,kunst-stoff GmbH
613590,Dungeon Of Zaar,KURB,"KURB, Plug In Digital"
431230,Tiny Guardians,Kurechii,Kurechii
471260,Osozaki  Late Blooming - First,Kurisu no Patto,Kurisu no Patto
544190,Book Series - Alice in Wonderland,Kurisu no Patto,Kurisu no Patto
335770,Tkl Online,KURONEKO SOFT,KURONEKO SOFT
344260,Agapan,Kursed Studios,Kursed Studios
354870,Reckless Ruckus,Kuuplay,Kuuplay
373100,Wrath of Athena,Kuuplay,Kuuplay
613250,Keyboard Killer,"kychka, Blizzru",kychka
211360,Offspring Fling!,Kyle Pulver,Kyle Pulver
417860,Emily is Away,Kyle Seeley,Kyle Seeley
523780,Emily is Away Too,Kyle Seeley,Kyle Seeley
667880,Dog Theatre,Kyon Games,Kyon Games
467210,Evo Explores,Kyrylo Kuzyk,Kyrylo Kuzyk
